0 0
0 0
0 0
0 0
0 -129
310 -129
423 424
-349 841
-1271 -1
-645 -1558
1529 -1528
2496 1035
-1 3308
-3676 1523
-3329 -3328
2098 -5065
6291 0
2725 6576
-5617 5618
-8086 -3349
0 -9522
9456 -3917
7691 7690
-4374 10560
-11885 -1
-4680 -11301
8812 -8812
11616 4812
-1 12564
-11489 4759
-8621 -8621
4531 -10938
11387 0
4150 10019
-7228 7229
-8809 -3647
-1 -8792
7399 -3065
5089 5090
-2439 5885
-5540 -1
-1805 -4359
2768 -2768
2900 1201
1 2398
-1571 652
-745 -743
174 -423
-79 -1
-213 -516
692 -690
1233 512
-1 1633
-1730 717
-1455 -1455
838 -2024
2275 0
886 2137
-1633 1635
-2100 -868
-1 -2202
1945 -805
1403 1404
-707 1705
-1693 0
-585 -1414
962 -961
1095 455
-1 1013
-779 323
-480 -479
198 -480
371 -1
89 214
-73 74
11 5
-1 115
-190 78
-200 -200
133 -321
398 1
167 405
-331 330
-447 -187
1 -493
456 -188
343 344
-180 435
-450 0
-162 -393
280 -279
336 139
0 329
-271 112
-182 -182
85 -205
186 0
59 139
-82 84
-80 -32
-1 -57
27 -12
4 3
7 -15
36 1
20 48
-46 46
-70 -29
0 -84
84 -36
69 67
-37 92
-100 1
-38 -91
67 -68
85 35
1 87
-76 31
-53 -54
27 -63
62 0
21 51
-34 33
-36 -15
0 -31
23 -10
13 14
-6 12
-8 -1
-1 -3
0 1
-4 -2
0 -8
10 -4
9 9
-5 13
-16 0
-7 -17
13 -14
18 7
0 19
-17 7
-13 -12
5 -16
17 -2
7 14
-9 11
-12 -4
-1 -12
10 -4
6 6
-3 6
-5 0
-2 -4
2 -2
1 0
1 0
1 0
1 0
0 1
-1 0
0 -1
0 -1
1 0
0 1
-1 0
0 -1
0 -1
1 0
1 0
0 1
-1 0
0 -1
0 -1
1 0
1 0
0 1
-1 0
0 -1
0 -1
0 -1
1 0
0 1
0 0
0 0
0 0
0 -1
0 0
0 0
0 -1
0 0
0 0
1 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
