0 0
0 0
0 0
0 0
128 0
0 336
-600 0
0 -912
1273 0
0 1687
-2163 0
0 -2703
3310 0
0 3981
-4709 0
0 -5484
6293 0
0 7120
-7946 0
0 -8753
9522 0
0 10236
-10878 0
0 -11433
11888 0
0 12234
-12465 0
0 -12576
12567 0
0 12439
-12196 0
0 -11844
11392 0
0 10849
-10227 0
0 -9539
8797 0
0 8014
-7203 0
0 -6375
5545 0
0 4722
-3917 0
0 -3141
2400 0
0 1702
-1054 0
0 -459
-79 0
0 -558
977 0
0 1335
-1634 0
0 -1875
2061 0
0 2194
-2278 0
0 -2317
2316 0
0 2278
-2208 0
0 -2111
1991 0
0 1853
-1700 0
0 -1536
1366 0
0 1193
-1019 0
0 -847
681 0
0 522
-372 0
0 -232
104 0
0 -13
116 0
0 206
-284 0
0 -348
400 0
0 440
-468 0
0 -487
496 0
0 496
-488 0
0 -474
454 0
0 429
-400 0
0 -368
334 0
0 298
-261 0
0 -225
188 0
0 153
-119 0
0 -87
58 0
0 30
-5 0
0 17
-36 0
0 -53
67 0
0 78
-87 0
0 -94
99 0
0 101
-102 0
0 -101
99 0
0 95
-90 0
0 -84
78 0
0 71
-64 0
0 -57
49 0
0 41
-33 0
0 -26
19 0
0 13
-8 0
0 -3
-2 0
0 -6
10 0
0 13
-16 0
0 -18
19 0
0 20
-21 0
0 -21
21 0
0 21
-20 0
0 -19
18 0
0 16
-14 0
0 -13
12 0
0 10
-8 0
0 -7
6 0
0 5
-4 0
0 -3
2 0
0 1
0 0
0 0
0 0
0 -1
1 0
0 1
-1 0
0 -1
1 0
0 1
-1 0
0 -1
1 0
0 1
-1 0
0 -1
1 0
0 1
-1 0
0 -1
1 0
0 1
-1 0
0 0
0 0
0 -1
1 0
0 1
-1 0
0 -1
1 0
0 1
-1 0
0 0
0 0
0 -1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
1 0
0 1
-1 0
0 -1
0 0
0 0
